"Propiedades de la ubicación"
"Nombre de la ubicación = Sin nombre"
"Identificación de ubicación = 7df69ec8-72e3-4a21-a514-9c4efcb05c96"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 13:58:22"
"Duración = 34.20:01:38"
"Lecturas = 1675"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 969970"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1003230"
""
"Propiedades del registro"
"Nombre del registro = Registro_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 3"
"Identificación del registro = fbbb46ba-3945-4e73-ad13-7c5844b2b255"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 969970",,,,,,"Aqua TROLL 500 1003230",,,,,,
"Fecha Hora","Latitud (°) (969970)","Longitud (°) (969970)","Elevación (m) (969970)","Temperatura (°C) (969970)","Capacidad de la batería (%) (969970)","Presión barométrica (mm Hg) (969970)","Concentración RDO (mg/L) (1003620)","Nitrato (NO₃⁻ - N) (mg/L) (983048)","pH (pH) (982972)","ORP (mV) (982972)","Conductividad real (µS/cm) (1001986)","Temperatura (°C) (1003230)","Profundidad (ft) (997881)"
"2023-04-02 04:00:00","41.74727","1.844107","280.9","7.601322","98.62347","735.9125","10.81023","0.2630089","8.997541","149.5273","427.9144","16.32701","2.638479"
"2023-04-02 04:30:00","41.74709","1.844313","257","7.065067","98.61742","735.9378","11.04958","0.2757795","8.996102","154.9561","422.688","16.28703","2.625707"
"2023-04-02 05:00:00","41.74718","1.844247","275.1","7.075794","98.61216","736.0116","10.95693","0.2817216","8.985263","153.7712","423.2314","16.2509","2.637405"
"2023-04-02 05:30:00","41.74709","1.84421","281.6","6.614613","98.60664","736.0702","10.95073","0.2819053","8.984595","155.2017","423.4807","16.20646","2.638036"
"2023-04-02 06:00:00","41.74706","1.844495","286.7","6.432285","98.60111","736.1852","10.83922","0.2815908","8.979547","155.2804","423.4781","16.17321","2.638078"
"2023-04-02 06:30:00","41.74705","1.844265","284.2","4.448143","98.59612","736.4401","10.76656","0.2811064","8.971766","153.1084","423.062","16.10938","2.635646"
"2023-04-02 07:00:00","41.74721","1.844317","292.9","3.697388","98.58691","736.5943","10.66313","0.272159","8.968834","156.2889","423.0329","16.07762","2.63246"
"2023-04-02 07:30:00","41.74708","1.844282","288.5","3.36491","98.58218","736.894","10.62954","0.2682856","8.958895","154.1026","422.7989","16.01945","2.633733"
"2023-04-02 08:00:00","41.74728","1.844253","310.3","3.418533","98.57586","737.0105","10.57627","0.2672062","8.950527","155.905","389.5764","15.95269","2.642331"
"2023-04-02 08:30:00","41.74675","1.844037","212","3.547237","98.57086","737.1226","10.12417","0.2727701","8.957581","152.7174","408.1294","15.89959","2.627762"
"2023-04-02 09:00:00","41.7474","1.844952","395.9","4.65192","98.56481","737.3429","10.49697","0.2779831","8.956182","155.7429","408.3088","15.84901","2.641752"
"2023-04-02 09:30:00","41.7471","1.84435","289.3","8.223377","98.55903","737.2107","10.42672","0.2913197","8.951263","155.9456","409.2064","15.80668","2.638952"
"2023-04-02 10:00:00","41.74729","1.844225","275.5","9.639091","98.55456","737.3178","10.46571","0.2801835","8.948396","152.746","420.5141","15.79734","2.624235"
"2023-04-02 10:30:00","41.74717","1.844395","316.7","10.90465","98.54666","737.1986","10.60701","0.2742524","8.97754","155.6308","420.249","15.79435","2.638819"
"2023-04-02 11:00:00","41.74712","1.84414","282.5","11.75193","98.54114","737.1412","10.59886","0.280123","8.974476","150.5644","423.0839","15.88165","2.647634"
"2023-04-02 11:30:00","41.74701","1.844313","294.8","13.08185","98.5343","737.0435","10.69234","0.2937808","8.992627","156.5774","425.06","15.95903","2.618186"
"2023-04-02 12:00:00","41.747","1.84426","296.4","13.95058","98.52825","737.0751","9.553284","0.2995759","8.990274","153.5256","418.7941","15.99225","2.638381"
"2023-04-02 12:30:00","41.74705","1.844207","335.5","14.83004","98.52168","736.8558","9.965198","0.3080078","8.998611","155.4687","420.1689","16.0361","2.641032"
"2023-04-02 13:00:00","41.74703","1.844248","286","15.82747","98.51115","736.7302","10.40756","0.3084576","9.002941","153.199","181.0287","16.07744","2.63557"
"2023-04-02 13:30:00","41.74714","1.84405","321","16.3959","98.50484","736.4908","10.83472","0.3007248","9.00131","156.2412","330.8608","16.1502","2.633407"
"2023-04-02 14:00:00","41.74706","1.84438","290","17.23246","98.49931","736.0634","10.95338","0.2964262","9.010114","153.9548","331.9068","16.17674","2.637838"
"2023-04-02 14:30:00","41.74717","1.843973","280.5","18.1441","98.49406","735.9334","11.07229","0.3119991","9.021828","159.138","413.7659","16.26971","2.635242"
"2023-04-02 15:00:00","41.74662","1.844257","281.9","18.84122","98.48801","735.6353","11.08236","0.3121631","9.022997","160.3611","414.8449","16.40236","2.636117"
"2023-04-02 15:30:00","41.74644","1.844198","232","19.64561","98.48222","735.2928","11.21667","0.3137935","9.031658","156.4605","425.3481","16.44659","2.637944"
"2023-04-02 16:00:00","41.74734","1.844127","289.7","20.53579","98.47249","734.8845","11.27716","0.3180431","9.040367","155.1135","425.5124","16.47932","2.626618"
"2023-04-02 16:30:00","41.74744","1.84413","278","20.48216","98.46722","734.7413","11.20492","0.326516","9.05021","151.0913","427.2787","16.56837","2.642845"
"2023-04-02 17:00:00","41.74702","1.84425","283.8","20.80392","98.46144","734.7502","11.25734","0.3224128","9.054697","154.67","427.2516","16.57683","2.630587"
"2023-04-02 17:30:00","41.74723","1.844102","268.7","20.58942","98.45618","735.0305","11.351","0.3189518","9.048945","151.9711","427.3042","16.53762","2.628837"
"2023-04-02 18:00:00","41.74714","1.844222","303.2","19.78503","98.45039","735.3203","11.35756","0.3089027","9.05426","154.4554","426.4354","16.49052","2.641256"
"2023-04-02 18:30:00","41.74717","1.844247","284.7","19.14153","98.43934","735.5928","11.35724","0.308905","9.044686","152.6673","426.3946","16.46827","2.640137"
"2023-04-02 19:00:00","41.74687","1.844247","246.2","23.51736","98.43382","736.1974","11.38599","0.3172751","9.059712","153.0583","426.321","16.48554","2.6437"
"2023-04-02 19:30:00","41.74716","1.844352","288.8","26.62765","98.42776","736.6238","11.35364","0.3170935","9.060314","153.8928","426.0418","16.47003","2.633367"
"2023-04-02 20:00:00","41.74707","1.844218","289.7","25.39426","98.42277","737.1636","11.35567","0.3109332","9.056148","149.3199","426.8675","16.43778","2.631424"
"2023-04-02 20:30:00","41.74694","1.844275","288.3","16.77128","98.41619","737.2977","11.3305","0.3061283","9.059205","153.9214","427.2863","16.43563","2.631237"
"2023-04-02 21:00:00","41.74709","1.844285","290.3","14.63699","98.41041","737.6663","11.24221","0.3100045","9.038063","152.355","427.1594","16.40901","2.622994"
"2023-04-02 21:30:00","41.74707","1.843902","301.3","13.88623","98.40251","737.9127","11.17906","0.3101968","9.039825","153.919","427.0435","16.34425","2.633663"
"2023-04-02 22:00:00","41.74652","1.846525","28.3","13.34998","98.39594","738.162","11.11361","0.3078972","9.031323","151.7208","426.8064","16.29438","2.631105"
"2023-04-02 22:30:00","41.74754","1.844737","208.5","12.57777","98.3891","738.344","11.05021","0.302295","9.032456","154.1336","426.254","16.25828","2.623177"
"2023-04-02 23:00:00","41.74754","1.844737","208.5","11.75193","98.37489","738.783","11.04659","0.2985046","9.032393","154.093","426.3584","16.23568","2.630896"
"2023-04-02 23:30:00","41.74594","1.845698","5.2","11.23713","98.37069","739.0003","10.99656","0.2931701","9.024287","149.8253","426.5539","16.19204","2.617131"
"2023-04-03 00:00:00","41.74738","1.844195","311","10.81885","98.36332","739.0226","10.96173","0.2825707","9.018724","154.8011","426.5923","16.18756","2.638596"
"2023-04-03 00:30:00","41.74717","1.84418","290.3","10.59362","98.35569","739.114","10.94873","0.2799345","9.014269","151.7518","426.4804","16.14515","2.636039"
"2023-04-03 01:00:00","41.74729","1.844093","197.6","9.789242","98.34911","738.9787","10.89214","0.2747318","9.005996","155.6904","426.1476","16.11558","2.630542"
"2023-04-03 01:30:00","41.74704","1.844137","289","9.960846","98.34386","738.8476","10.88692","0.2769519","9.004213","154.3791","426.2805","16.08647","2.624111"
"2023-04-03 02:00:00","41.74706","1.844177","278.6","9.09211","98.33781","739.0307","10.87731","0.2745453","9.003189","156.4844","426.1224","16.06473","2.626493"
"2023-04-03 02:30:00","41.7468","1.844333","288.8","8.362804","98.33254","738.928","10.87779","0.2721658","9.002853","156.4605","426.1686","16.03214","2.635753"
"2023-04-03 03:00:00","41.74733","1.844168","301.1","7.719299","98.32755","738.8251","10.79696","0.2806848","8.995296","153.7855","424.8914","15.99915","2.632339"
"2023-04-03 03:30:00","41.74736","1.84413","303.3","7.376095","98.32097","738.5073","10.75324","0.2758994","8.995639","157.0923","424.2721","15.95166","2.632729"
"2023-04-03 04:00:00","41.74621","1.844762","212.4","7.107967","98.31439","738.3433","10.74187","0.2734179","8.982975","155.5665","425.0558","15.92988","2.62372"
"2023-04-03 04:30:00","41.74643","1.845142","120.2","7.290295","98.30861","738.3887","10.71433","0.2677799","8.981209","159.9653","425.8517","15.90202","2.635814"
"2023-04-03 05:00:00","41.74699","1.844222","289.6","6.560989","98.29835","738.2964","10.5857","0.2759869","8.971554","156.811","416.0094","15.87615","2.626631"
"2023-04-03 05:30:00","41.74748","1.844098","287.8","6.056908","98.29204","738.2347","10.42304","0.2818444","8.959657","160.0964","417.1302","15.83447","2.643132"
"2023-04-03 06:00:00","41.7471","1.844182","288.8","5.938934","98.28204","738.2858","10.41795","0.2793634","8.965606","160.3873","417.4485","15.81176","2.64078"
"2023-04-03 06:30:00","41.7471","1.844182","288.8","5.74588","98.27862","738.2506","10.35978","0.2807781","8.957209","167.1798","426.6254","15.7777","2.63218"
"2023-04-03 07:00:00","41.74741","1.844357","320.5","4.941498","98.27046","738.2257","10.22225","0.2895557","8.948153","166.2262","427.1456","15.73528","2.614016"
"2023-04-03 07:30:00","41.74708","1.844267","281.6","4.48032","98.26468","738.1321","10.16126","0.2957275","8.941654","160.3658","426.8236","15.66687","2.640844"
"2023-04-03 08:00:00","41.7469","1.844045","264","4.115665","98.25679","738.2458","10.13536","0.2989018","8.940703","161.8536","427.0636","15.62802","2.636963"
"2023-04-03 08:30:00","41.7472","1.844273","294.2","4.39452","98.25127","738.4268","9.142859","0.3111732","8.926134","157.8124","424.9796","15.55974","2.628457"
"2023-04-03 09:00:00","41.74703","1.844352","275.7","5.338326","98.24442","738.363","8.790522","0.3108031","8.932064","160.8784","425.1671","15.5231","2.652622"
"2023-04-03 09:30:00","41.74722","1.844398","277.8","6.88274","98.23995","738.2863","8.672417","0.3015731","8.933835","159.0903","424.8169","15.48671","2.636926"
"2023-04-03 10:00:00","41.74701","1.844212","286.4","8.984859","98.23416","738.1455","9.295512","0.2977938","8.933313","154.7415","426.0548","15.47628","2.644348"
"2023-04-03 10:30:00","41.74693","1.844312","296.5","10.14317","98.22838","737.9954","10.08547","0.2824287","8.935392","160.0201","426.5103","15.50553","2.64052"
"2023-04-03 11:00:00","41.74702","1.844313","276.7","11.14061","98.22233","737.7906","10.23618","0.2828028","8.9444","156.2531","426.2865","15.5142","2.644737"
"2023-04-03 11:30:00","41.74685","1.844258","246.8","12.15949","98.21628","737.467","10.27541","0.2855218","8.956485","160.1656","427.5876","15.58471","2.649507"
"2023-04-03 12:00:00","41.74712","1.844328","261.7","13.29635","98.21075","737.1974","10.27365","0.2703446","8.943481","156.1577","427.9316","15.65893","2.63095"
"2023-04-03 12:30:00","41.74694","1.844263","277.4","14.79786","98.20523","736.7629","10.2334","0.2691604","8.964029","160.6734","418.6432","15.68252","2.635461"
"2023-04-03 13:00:00","41.74736","1.84393","289.6","15.68805","98.19444","736.4822","10.55939","0.2723992","8.977993","171.1423","429.3624","15.82865","2.634189"
"2023-04-03 13:30:00","41.74718","1.84419","288.7","16.72838","98.18866","736.0546","10.52477","0.2623515","8.968889","177.3365","430.1564","15.86124","2.646793"
"2023-04-03 14:00:00","41.74703","1.844202","283.5","18.72325","98.18287","735.762","10.49944","0.2663615","8.974542","176.0395","430.0985","15.90597","2.645087"
"2023-04-03 14:30:00","41.74726","1.844133","268.8","20.46072","98.17761","735.4053","10.65129","0.2673966","9.006116","175.9417","422.4675","16.01158","2.639145"
"2023-04-03 15:00:00","41.74669","1.844267","269.6","20.58942","98.16551","735.2861","10.81157","0.2738801","9.015884","177.2149","421.4884","16.07068","2.645219"
"2023-04-03 15:30:00","41.7455","1.844482","137.6","19.61343","98.15999","734.9561","10.95505","0.2813516","9.025079","179.8708","428.5497","16.30262","2.637343"
"2023-04-03 16:00:00","41.74683","1.84394","343.4","21.25437","98.15367","734.7838","10.82591","0.2947512","9.0196","178.097","434.6073","16.84477","2.62803"
"2023-04-03 16:30:00","41.74689","1.844237","306.6","19.93519","98.14841","734.6844","10.99472","0.3027294","9.02649","172.0293","431.8662","16.15451","2.629216"
"2023-04-03 17:00:00","41.74574","1.844462","25.1","19.44183","98.14236","734.4587","11.38047","0.3183863","9.05912","168.6914","427.9922","15.8371","2.622114"
"2023-04-03 17:30:00","41.74701","1.843433","325","19.90301","98.13789","734.4377","11.23887","0.3212687","9.044637","164.9101","427.8145","15.74996","2.633141"
"2023-04-03 18:00:00","41.7469","1.844108","300","19.34531","98.13","734.5166","11.32156","0.3386912","9.054212","164.6693","426.972","15.68682","2.627471"
"2023-04-03 18:30:00","41.74725","1.844247","329.7","19.84939","98.12553","734.4397","11.46233","0.3400546","9.064722","160.2466","418.6241","15.69687","2.631979"
"2023-04-03 19:00:00","41.74712","1.844167","300","21.32944","98.11869","734.6528","11.44789","0.3519025","9.049122","161.9179","420.9415","15.92869","2.633023"
"2023-04-03 19:30:00","41.74599","1.844598","-15.8","16.59968","98.11395","734.7175","11.3103","0.346081","9.042292","161.782","422.8023","15.9963","2.637031"
"2023-04-03 20:00:00","41.74693","1.844272","277.3","19.55981","98.10869","734.7913","11.23437","0.3284641","9.0357","158.7923","431.5314","15.98903","2.645817"
"2023-04-03 20:30:00","41.74727","1.844168","318.8","14.40104","98.10133","734.9248","11.22865","0.3175057","9.03409","161.5102","431.1834","15.97317","2.63081"
"2023-04-03 21:00:00","41.74724","1.844255","292.3","12.66357","98.09606","735.1661","11.14552","0.3100019","9.027985","157.841","430.8087","15.92915","2.65092"
"2023-04-03 21:30:00","41.74724","1.844255","292.3","11.91281","98.08028","735.3983","11.15348","0.3165578","9.037063","160.7044","424.6603","15.97849","2.643561"
"2023-04-03 22:00:00","41.7472","1.844148","304.2","11.32293","98.07476","735.4809","11.14101","0.3290193","9.026536","161.4792","425.2711","15.99835","2.638635"
"2023-04-03 22:30:00","41.74704","1.844207","296","10.73305","98.06608","735.6956","11.06678","0.323506","9.035447","162.2017","429.4759","15.96349","2.639246"
"2023-04-03 23:00:00","41.74534","1.844012","80.3","10.33622","98.06134","735.8059","11.00906","0.3148601","9.031695","171.1304","428.1468","15.90422","2.643232"
"2023-04-03 23:30:00","41.74686","1.844183","253.2","10.04665","98.05424","735.7124","10.81844","0.3042733","9.016977","170.9588","431.1676","15.88699","2.630552"
"2023-04-04 00:00:00","41.74692","1.844152","249.3","9.499664","98.04504","735.6718","10.77964","0.2952069","9.019154","169.4639","430.7872","15.8928","2.622136"
"2023-04-04 00:30:00","41.74706","1.844175","279.5","9.04921","98.03899","735.608","10.74554","0.2857864","9.005252","163.7514","430.9185","15.85211","2.625212"
"2023-04-04 01:00:00","41.74735","1.844102","293.8","7.526245","98.03241","735.6517","10.92781","0.3215647","9.020163","164.3474","432.0013","15.82042","2.620525"
"2023-04-04 01:30:00","41.74724","1.84414","292.2","7.279572","98.02715","735.6763","10.96001","0.3321577","9.014759","162.5784","432.5728","15.80859","2.630999"
"2023-04-04 02:00:00","41.74713","1.844308","279.2","6.453735","98.01926","735.7228","10.99468","0.3387936","9.016302","164.5167","432.2422","15.77735","2.625571"
"2023-04-04 02:30:00","41.745","1.844542","344.6","6.131985","98.01452","735.6975","10.92814","0.3467425","9.015669","163.6512","432.5104","15.74567","2.631577"
"2023-04-04 03:00:00","41.74686","1.844247","261.3","6.024734","98.00505","735.5635","10.85458","0.3371974","9.007329","157.2878","432.5342","15.70998","2.636587"
"2023-04-04 03:30:00","41.74696","1.844198","272.2","5.48848","97.99953","735.4765","10.81916","0.326414","9.001888","162.4091","432.119","15.68479","2.633251"
"2023-04-04 04:00:00","41.74701","1.844247","286.4","5.273975","97.99426","735.5092","10.66202","0.3205439","8.992672","150.9769","430.5397","15.63927","2.611769"
"2023-04-04 04:30:00","41.74707","1.844118","280.4","4.759171","97.98848","735.3364","10.584","0.3155091","8.999787","159.2572","430.5735","15.61417","2.641246"
"2023-04-04 05:00:00","41.7471","1.844182","295.4","4.39452","97.98269","735.2824","10.49277","0.3026341","8.97806","159.0784","429.7904","15.58213","2.634013"
"2023-04-04 05:30:00","41.74725","1.844247","311.4","3.836815","97.97664","735.1167","10.42733","0.3007102","8.981141","162.3042","429.8094","15.554","2.622112"
"2023-04-04 06:00:00","41.74705","1.844378","297.8","3.171856","97.97138","735.0579","10.34729","0.3004736","8.979955","164.2973","430.5419","15.50992","2.623397"
"2023-04-04 06:30:00","41.74704","1.844885","280","3.043156","97.96664","735.0585","10.30204","0.2998112","8.974007","161.6271","420.049","15.45125","2.638063"
"2023-04-04 07:00:00","41.74713","1.844338","290.8","2.496178","97.95901","735.0762","10.2472","0.2966593","8.968582","166.4121","419.7928","15.42207","2.63501"
"2023-04-04 07:30:00","41.74778","1.84425","278.5","2.31385","97.95481","735.2163","10.16534","0.2915865","8.955301","172.6062","419.6463","15.38443",""
"2023-04-04 08:00:00","41.74722","1.844223","297.5","2.367474","97.94902","735.3502","10.13675","0.3022545","8.963162","177.2101","421.8079","15.34517","2.632226"
"2023-04-04 08:30:00","41.74706","1.84452","234.7","2.796478","97.94402","735.6317","10.00144","0.330152","8.942775","172.9329","422.3411","15.3122","2.650765"
"2023-04-04 09:00:00","41.74701","1.844325","279.2","3.686661","97.92956","735.7503","9.931851","0.3165957","8.933455","180.5051","419.9287","15.27567","2.634747"
"2023-04-04 09:30:00","41.74699","1.84424","278.1","5.434853","97.92509","735.9585","9.954617","0.3074271","8.941309","182.9393","419.052","15.25799","2.634275"
"2023-04-04 10:00:00","41.74721","1.844082","51","6.86129","97.91982","735.9647","9.956261","0.3106067","8.9386","176.1396","428.956","15.25614","2.640698"
"2023-04-04 10:30:00","41.74745","1.844248","310.8","8.180477","97.91404","735.9479","9.992702","0.3160746","8.931103","177.3198","430.0024","15.24978","2.635954"
"2023-04-04 11:00:00","41.74713","1.844248","278.3","10.0681","97.90878","736.0447","10.06175","0.3104204","8.942264","175.1335","429.9743","15.27962","2.640269"
"2023-04-04 11:30:00","41.74713","1.844248","278.3","11.24786","97.9043","735.9352","10.19481","0.2960181","8.962894","175.1597","422.2288","15.36133","2.645198"
"2023-04-04 12:00:00","41.74683","1.844043","351.5","12.37399","97.89693","735.9389","10.17363","0.2847128","8.940276","173.0783","423.7604","15.40533","2.624686"
"2023-04-04 12:30:00","41.74723","1.844315","269.4","13.89695","97.89115","735.7932","10.19879","0.2969056","8.976576","180.6171","424.6024","15.4351","2.644769"
"2023-04-04 13:00:00","41.7478","1.844182","386.9","14.72279","97.88089","735.6223","10.20431","0.2841741","8.946995","183.3017","424.5064","15.48317","2.628005"
"2023-04-04 13:30:00","41.74673","1.844195","284.2","15.30194","97.87353","735.3038","10.36997","0.2968647","8.977023","183.2326","431.9149","15.5637","2.639652"
"2023-04-04 14:00:00","41.74707","1.844158","271.8","16.14923","97.86853","735.0339","10.3719","0.3000948","8.963987","179.5037","432.3085","15.60471","2.633481"
"2023-04-04 14:30:00","41.74709","1.843992","260.1","16.83563","97.86195","734.8414","10.87979","0.3281061","9.015411","175.5698","434.0336","15.63583","2.647464"
"2023-04-04 15:00:00","41.74714","1.844187","267.8","17.24319","97.85538","734.7144","10.85093","0.3269353","9.005369","173.2047","434.8724","15.67634","2.630263"
"2023-04-04 15:30:00","41.747","1.844222","271.7","18.13337","97.85011","734.3771","11.03624","0.340465","9.021553","165.8304","435.1422","15.70156","2.646485"
"2023-04-04 16:00:00","41.74699","1.844045","282.4","19.90301","97.84433","734.5748","11.20043","0.3478722","9.020936","168.0453","434.6753","15.804","2.625787"
"2023-04-04 16:30:00","41.7471","1.844262","283.4","19.18443","97.83407","734.3086","11.55699","0.3645411","9.061207","164.7337","434.7545","15.7536","2.625251"
"2023-04-04 17:00:00","41.74713","1.844198","296.9","19.17371","97.82829","734.4598","11.78936","0.3792811","9.07945","164.2592","433.5592","15.71996","2.629994"
"2023-04-04 17:30:00","41.74725","1.844302","311.1","18.96992","97.82302","734.8784","11.43611","0.385079","9.041356","161.3171","433.359","15.67647","2.639477"
"2023-04-04 18:00:00","41.74697","1.84392","227.3","17.68291","97.81671","735.1813","11.54168","0.3928795","9.06636","163.2364","433.9463","15.72735","2.627242"
"2023-04-04 18:30:00","41.74717","1.844188","290.7","16.353","97.81145","735.4175","11.63266","0.3964773","9.070265","162.967","436.0419","15.94636","2.635161"
"2023-04-04 19:00:00","41.74672","1.843947","252.4","18.89485","97.80645","735.7122","11.34933","0.3868876","9.056281","158.8757","437.05","16.21956","2.643615"
"2023-04-04 19:30:00","41.74689","1.84414","260.3","19.38821","97.79987","736.0524","11.2725","0.3790412","9.055596","163.1005","436.9063","16.27962","2.63655"
"2023-04-04 20:00:00","41.7472","1.844068","311.8","17.80089","97.79461","736.4531","11.25294","0.3680095","9.042604","160.0416","437.2384","16.22179","2.633194"
"2023-04-04 20:30:00","41.74709","1.844347","298.5","12.99605","97.78804","736.8717","11.18452","0.3510914","9.039639","162.6809","436.6479","16.17364","2.638489"
"2023-04-04 21:00:00","41.74702","1.844247","288.5","11.50526","97.78199","737.3191","11.17314","0.3450912","9.031671","160.28","436.5422","16.10415","2.634839"
"2023-04-04 21:30:00","41.74711","1.844198","292.7","10.80813","97.77567","737.6771","10.72004","0.3633559","9.029743","163.2173","436.8875","16.06424","2.637264"
"2023-04-04 22:00:00","41.74709","1.84419","296.8","10.73305","97.77094","738.103","10.88196","0.368353","9.025764","163.2722","436.3357","16.03394","2.630722"
"2023-04-04 22:30:00","41.74706","1.844285","301.5","10.01447","97.76594","738.3607","10.87252","0.3816053","9.023863","159.3764","426.5271","16.02444","2.631428"
"2023-04-04 23:00:00","41.74718","1.844103","323.8","9.306614","97.75805","738.5652","10.92676","0.3736975","9.025367","162.6523","426.8666","16.01782","2.633105"
"2023-04-04 23:30:00","41.74697","1.84411","271.2","9.02776","97.75147","738.8802","10.94779","0.3668215","9.020151","159.8008","426.6592","15.98467",""
"2023-04-05 00:00:00","41.74707","1.844197","280.9","8.577305","97.74622","738.8839","10.89885","0.3706187","9.020273","163.1696","428.7489","15.93964","2.635905"
"2023-04-05 00:30:00","41.74728","1.844322","299.5","8.073227","97.74068","739.1239","10.86037","0.3708424","9.007215","159.9748","428.5929","15.90475","2.632178"
"2023-04-05 01:00:00","41.74715","1.844388","273.5","7.376095","97.73463","739.0743","10.84535","0.3684055","9.010599","162.3352","419.9616","15.86537","2.639756"
"2023-04-05 01:30:00","41.7472","1.844007","270","6.721863","97.7299","739.1104","10.78709","0.3683029","9.003633","162.9765","419.6684","15.83743","2.63233"
"2023-04-05 02:00:00","41.74726","1.844127","285.7","5.89603","97.72385","739.1594","10.73106","0.3685499","9.002965","159.8818","434.5873","15.77168","2.64131"
"2023-04-05 02:30:00","41.74676","1.844242","250.9","5.231075","97.71491","739.1144","10.72405","0.3742542","9.002825","163.4724","434.6264","15.75426","2.637038"
"2023-04-05 03:00:00","41.74573","1.844958","-16.7","4.802071","97.7107","739.0457","10.61892","0.3668398","8.986849","157.3212","433.9964","15.7079","2.648248"
"2023-04-05 03:30:00","41.74719","1.8443","290.6","4.147842","97.70438","739.0587","10.56328","0.3545179","8.987025","163.2102","433.5509","15.6685","2.643506"
"2023-04-05 04:00:00","41.74678","1.84432","265.4","3.922615","97.69991","739.0042","10.54567","0.3458088","8.977536","161.0549","433.1982","15.62084","2.645267"
"2023-04-05 04:30:00","41.74702","1.844307","284.2","3.697388","97.69334","738.9412","10.45333","0.3617518","8.98225","164.0184","432.1712","15.59026","2.623434"
"2023-04-05 05:00:00","41.74704","1.84431","295.1","3.32201","97.68808","738.965","10.44305","0.3623181","8.983895","164.469","432.6894","15.55487","2.632004"
"2023-04-05 05:30:00","41.74723","1.844105","289","2.978806","97.68256","739.0605","10.48395","0.370416","8.982911","159.9963","423.5614","15.51864","2.633273"
"2023-04-05 06:00:00","41.74716","1.84437","299.6","2.828655","97.67598","739.1003","10.43205","0.3716128","8.979722","164.7646","423.2416","15.4804","2.631164"
"2023-04-05 06:30:00","41.74706","1.844293","276.6","2.678501","97.66914","739.1677","10.37052","0.3461427","8.961536","164.3379","422.9362","15.43827","2.631224"
"2023-04-05 07:00:00","41.74725","1.844252","292.8","2.496178","97.66361","739.3348","10.3231","0.347832","8.966118","166.2524","424.8908","15.40799","2.634796"
"2023-04-05 07:30:00","41.74707","1.844253","270.3","2.045723","97.65494","739.4492","10.27081","0.3479855","8.947498","164.1829","424.6795","15.36052","2.634333"
