"Propiedades de la ubicación"
"Nombre de la ubicación = Unnamed"
"Identificación de ubicación = 99b19a22-da0c-4101-883b-8835c7c43bcb"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 12:50:25"
"Duración = 34.21:09:35"
"Lecturas = 1676"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 970485"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1002779"
""
"Propiedades del registro"
"Nombre del registro = Log_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 2"
"Identificación del registro = 6536ec03-c5f3-4c88-8b6f-1b61dd267e56"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 970485",,,"Aqua TROLL 500 1002779",,,,,,,
"Fecha Hora","Temperatura (°C) (970485)","Capacidad de la batería (%) (970485)","Presión barométrica (mm Hg) (970485)","Turbidez (NTU) (1001626)","Fluorescencia de BGA-PE (algas verdiazules-ficoeritrina) (RFU) (1005408)","Fluorescencia de BGA-PC (algas verdiazules-ficocianina) (RFU) (1008102)","Fluorescencia de clorofila-a (RFU) (1005345)","Temperatura (°C) (1002779)","Voltaje externo (V) (1002779)","Presión (psi) (997880)","Profundidad (ft) (997880)"
"2023-04-11 17:00:00","25.63021","96.89631","737.7115","0.3347535","0","0.5815114","2.14539","17.10501","15.705","1.323791","3.681614"
"2023-04-11 17:30:00","25.55514","96.8942","737.4152","0.4058627","0","0.679852","2.034218","17.2308","15.714","1.325494","3.685445"
"2023-04-11 18:00:00","25.66238","96.89104","737.3881","0.5782472","0","0.6235117","2.150522","17.27124","15.723","1.328219","3.691835"
"2023-04-11 18:30:00","27.71088","96.88894","737.0627","0","0","0.6605205","1.941161","16.49594","15.705","1.321239","3.675739"
"2023-04-11 19:00:00","30.12403","96.88526","736.9796","0.2774197","0","0.6933702","3.496787","16.56238","15.732","1.323076","3.680089"
"2023-04-11 19:30:00","31.7328","96.88316","736.9294","0.001046101","0","0.6501961","3.106777","16.66223","15.705","1.324186","3.682598"
"2023-04-11 20:00:00","21.76918","96.87974","736.7859","0.09286229","0","0.6071202","3.012058","16.64548","15.687","1.325599","3.6857"
"2023-04-11 20:30:00","19.15225","96.87737","736.6245","0.5699914","0","0.4932908","3.951355","16.95126","15.696","1.329218","3.694199"
"2023-04-11 21:00:00","17.77944","96.875","736.6871","0.7683539","0","0.5412138","3.559858","16.87125","15.723","1.333939","3.705022"
"2023-04-11 21:30:00","17.12521","96.87158","736.9817","0.5955009","0","0.5436857","3.694284","16.75946","15.687","1.328895","3.69351"
"2023-04-11 22:00:00","16.5246","96.86948","736.9863","3.589958","0","0.5693978","3.225591","17.2749","15.696","1.325071","3.684644"
"2023-04-11 22:30:00","16.04197","96.86632","737.0385","0.3502873","0","0.598175","3.046926","17.3833","15.696","1.335186","3.707976"
"2023-04-11 23:00:00","15.65587","96.86395","736.9757","0","0","0.6023153","3.026463","17.37622","15.678","1.340219","3.719327"
"2023-04-11 23:30:00","15.08744","96.86053","736.8625","0","0","0.6082942","8.623613","17.42419","15.678","1.335723","3.709209"
"2023-04-12 00:00:00","14.47611","96.85843","736.8141","0","0","0.6016514","2.842286","17.44247","15.696","1.335727","3.708844"
"2023-04-12 00:30:00","14.07928","96.85554","736.7081","0.103437","0","0.6270972","2.625118","17.47452","15.687","1.331235","3.698852"
"2023-04-12 01:00:00","13.72535","96.85369","736.688","0","0","0.6080081","2.648057","17.43301","15.687","1.326813","3.688513"
"2023-04-12 01:30:00","13.29635","96.85159","736.5074","0.397294","0","0.6594793","2.549284","17.39291","15.696","1.337594","3.713567"
"2023-04-12 02:00:00","12.59922","96.84843","736.3639","0","0","0.6022164","2.493646","17.35983","15.714","1.330147","3.696197"
"2023-04-12 02:30:00","12.35254","96.8458","736.1409","0","0","0.6110725","2.515734","17.31735","15.687","1.337152","3.712357"
"2023-04-12 03:00:00","11.97716","96.84264","735.8279","0","0","0.6306959","2.446966","17.27164","15.687","1.332995","3.702923"
"2023-04-12 03:30:00","11.46236","96.84028","735.6234","0","0","0.5806758","2.421619","17.22507","15.714","1.338746","3.716257"
"2023-04-12 04:00:00","11.26931","96.83659","735.2228","0","0","0.5983779","7.597195","17.17755","15.687","1.330425","3.696918"
"2023-04-12 04:30:00","10.99045","96.83449","734.911","0","0","0.6178112","2.281147","17.13144","15.678","1.338343","3.715102"
"2023-04-12 05:00:00","10.51855","96.8316","734.7399","0.1788081","0","0.6343871","2.174621","17.08249","15.705","1.338985","3.716669"
"2023-04-12 05:30:00","10.3255","96.82949","734.531","0","0","0.5828056","2.106518","17.02179","15.687","1.328805","3.693181"
"2023-04-12 06:00:00","10.10027","96.82713","734.3096","0","0","0.6335721","2.094633","16.96912","15.714","1.330934","3.698151"
"2023-04-12 06:30:00","9.789242","96.82449","734.1484","9.296638","0","0.5946038","2.001346","16.91864","15.696","1.338338","3.714988"
"2023-04-12 07:00:00","9.231537","96.8216","733.9683","7.122371","0","0.6192849","1.993874","16.85846","15.705","1.33767","3.71369"
"2023-04-12 07:30:00","8.952686","96.81371","733.9603","0","0","0.5972435","2.468488","16.78726","15.696","1.332347","3.701344"
"2023-04-12 08:00:00","9.671268","96.81161","733.9055","1.516752","0","0.5703292","2.327656","16.73868","15.687","1.336556","3.71106"
"2023-04-12 08:30:00","10.969","96.80872","733.8784","0.1625042","0","0.6109458","2.257436","16.69785","15.687","1.339417","3.717736"
"2023-04-12 09:00:00","11.15133","96.80634","733.5522","0","0","0.592379","2.08816","16.67264","15.714","1.330666","3.697543"
"2023-04-12 09:30:00","12.77082","96.80318","733.3972","0","0","0.6731465","1.834716","16.67252","15.714","1.336458","3.710845"
"2023-04-12 10:00:00","14.01493","96.80082","733.1329","0","0","0.649733","1.870823","16.70016","15.696","1.33169","3.699906"
"2023-04-12 10:30:00","15.33412","96.79766","732.9626","0","0","0.7067965","1.988653","16.75757","15.687","1.329278","3.694337"
"2023-04-12 11:00:00","16.0527","96.79582","732.7352","0.2925653","0","0.6855728","1.19696","16.85806","15.714","1.316105","3.664208"
"2023-04-12 11:30:00","17.22173","96.7924","732.4429","0","0","0.680639","2.041716","16.84167","15.696","1.340775","3.720936"
"2023-04-12 12:00:00","18.54092","96.7903","732.1666","0","0","0.7037314","2.058172","16.82242","15.687","1.335545","3.708844"
"2023-04-12 12:30:00","20.20332","96.78793","731.8575","0.1027697","0","0.6729491","2.159048","16.86853","15.696","1.334917","3.707279"
"2023-04-12 13:00:00","21.89788","96.78503","731.5403","0.5080711","0","0.6978747","1.916181","16.91849","15.705","1.330521","3.696964"
"2023-04-12 13:30:00","22.49848","96.78294","731.462","0.3098721","0","0.6924496","1.677995","17.2532","15.696","1.33129","3.699064"
"2023-04-12 14:00:00","22.91676","96.77978","731.3226","61.64339","0","0.6790738","1.532378","17.35065","15.696","1.32849","3.692281"
"2023-04-12 14:30:00","23.30286","96.77767","731.2828","67.32457","0","0.6570482","1.495696","17.27164","15.705","1.330182","3.696362"
"2023-04-12 15:00:00","23.60317","96.77399","731.2083","0.2127536","0","0.6786515","3.19925","17.38702","15.705","1.331645","3.699803"
"2023-04-12 15:30:00","24.2145","96.77162","730.98","0.2881741","0","0.6987292","1.60445","17.44412","15.723","1.329901","3.695831"
"2023-04-12 16:00:00","25.59804","96.76873","730.9299","0.4559967","0","0.6973178","1.483437","17.69037","15.687","1.327771","3.690867"
"2023-04-12 16:30:00","25.40498","96.76662","731.0231","0.1627633","0","0.6975411","1.740219","17.86853","15.723","1.331314","3.699091"
"2023-04-12 17:00:00","24.0429","96.76452","731.1453","0.9824141","0","0.6726137","1.862702","17.48203","15.705","1.333331","3.703626"
"2023-04-12 17:30:00","23.10982","96.76136","731.333","0.8163581","0","0.6563874","2.175652","17.56046","15.696","1.326799","3.688476"
"2023-04-12 18:00:00","23.52809","96.75926","731.2288","0.9183577","0","0.6439012","2.573174","17.37689","15.732","1.33538","3.708412"
"2023-04-12 18:30:00","22.41268","96.7561","731.7042","0.7644541","0","0.5939882","2.190093","17.57492","15.705","1.34022","3.719635"
"2023-04-12 19:00:00","21.23293","96.754","731.6318","0.8492983","0","0.6024635","2.739903","17.7121","15.696","1.336267","3.710537"
"2023-04-12 19:30:00","21.0935","96.75005","731.431","0.5243196","0","0.6296001","4.045399","17.76459","15.705","1.330641","3.697241"
"2023-04-12 20:00:00","23.60317","96.74769","731.1931","0.4592251","0","0.6445729","2.463292","17.81314","15.696","1.334772","3.706951"
"2023-04-12 20:30:00","19.78503","96.74479","731.3954","0.5425634","0","0.6787217","2.849062","17.78711","15.696","1.3382","3.714856"
"2023-04-12 21:00:00","18.32642","96.74242","731.7078","1.525314","0","0.6061103","3.001437","17.69958","15.696","1.33279","3.702295"
"2023-04-12 21:30:00","17.67219","96.74006","732.0642","0.3305813","0","0.618543","2.801567","17.58014","15.723","1.339572","3.717842"
"2023-04-12 22:00:00","16.97506","96.73716","732.2621","0","0","0.6450542","2.548382","17.54639","15.687","1.341783","3.723031"
"2023-04-12 22:30:00","16.40663","96.73506","732.3334","0.07388815","0","0.5675167","2.541154","17.47141","15.705","1.345468","3.731687"
"2023-04-12 23:00:00","16.4388","96.7319","732.108","0.5281917","0","0.6627691","2.128804","17.46768","15.714","1.340168","3.719217"
"2023-04-12 23:30:00","16.36373","96.7298","732.3085","0.2186617","0","0.6247056","2.406556","17.41751","15.687","1.338096","3.714622"
"2023-04-13 00:00:00","16.40663","96.72691","732.1428","0.2872192","0","0.6657428","4.692595","17.35962","15.723","1.341804","3.723309"
"2023-04-13 00:30:00","15.61297","96.7248","732.4865","0.2863193","0","0.578177","2.4112","17.32291","15.714","1.339933","3.718778"
"2023-04-13 01:00:00","14.46539","96.72164","733.0493","16.07784","0","0.5814234","2.406515","17.28134","15.696","1.343345","3.726832"
"2023-04-13 01:30:00","13.52158","96.71954","733.0228","0.09562222","0","0.6221765","2.480168","17.2381","15.687","1.341383","3.722265"
"2023-04-13 02:00:00","12.64212","96.71717","733.1626","1.2876","0","0.53025","2.733685","17.17441","15.687","1.339348","3.717612"
"2023-04-13 02:30:00","11.63396","96.71401","733.0688","0.2923973","0","0.5849816","2.479742","17.14804","15.687","1.329912","3.695842"
"2023-04-13 03:00:00","11.06553","96.71139","733.3474","0.2899319","0","0.5900539","2.634648","17.09091","15.696","1.334947","3.707353"
"2023-04-13 03:30:00","10.40057","96.70823","733.1734","0.5523362","0","0.5384368","2.813654","16.99493","15.687","1.341624","3.722816"
"2023-04-13 04:00:00","9.864319","96.70586","733.3393","0.2552058","0","0.5073438","2.454651","16.99481","15.696","1.341972","3.723676"
"2023-04-13 04:30:00","9.403141","96.70271","733.3363","0.583286","0","0.5199316","8.745663","16.96133","15.669","1.342865","3.725678"
"2023-04-13 05:00:00","8.974136","96.7006","733.5729","0.9060607","0","0.5014181","2.678296","16.89044","15.678","1.341995","3.723612"
"2023-04-13 05:30:00","8.652382","96.69771","733.6118","0.6281736","0","0.4817295","3.007584","16.80884","15.669","1.343441","3.726856"
"2023-04-13 06:00:00","8.169754","96.6956","733.7006","2.082699","0","0.5101586","3.046181","16.76334","15.678","1.341149","3.721726"
"2023-04-13 06:30:00","8.0196","96.69376","733.8837","3.87093","0","0.5075581","2.838341","16.70151","15.705","1.341233","3.721961"
"2023-04-13 07:00:00","7.730022","96.68981","734.0317","0.3520969","0","0.4782551","2.88648","16.65305","15.687","1.341491","3.722454"
"2023-04-13 07:30:00","7.601322","96.6814","734.1507","0.3146969","0","0.528515","2.827784","16.62979","15.714","1.341284","3.722082"
"2023-04-13 08:00:00","7.848","96.6785","734.4789","0","0","0.5720579","2.576905","16.59973","15.687","1.338598","3.715698"
"2023-04-13 08:30:00","8.159027","96.67667","734.8473","0.02952925","0","0.577877","2.13863","16.55423","15.678","1.345004","3.730623"
"2023-04-13 09:00:00","8.706009","96.67351","734.9066","0","0","0.5523357","2.126424","16.52844","15.696","1.340749","3.720797"
"2023-04-13 09:30:00","9.510391","96.6714","735.0075","0","0","0.5713828","1.996634","16.50543","15.687","1.339562","3.718117"
"2023-04-13 10:00:00","10.34695","96.66824","734.7718","0.2700627","0","0.5756437","2.329119","16.49609","15.687","1.337045","3.712181"
"2023-04-13 10:30:00","11.12988","96.66614","734.7286","0.09672817","0","0.5836953","1.350471","16.59091","15.696","1.340683","3.720697"
"2023-04-13 11:00:00","12.06296","96.66325","734.6625","0.03042324","0","0.6259223","1.415164","16.69934","15.687","1.341549","3.722648"
"2023-04-13 11:30:00","13.47868","96.66088","734.8355","0.1195029","0","0.6013104","1.388887","16.75751","15.696","1.339241","3.717168"
"2023-04-13 12:00:00","14.10073","96.65878","734.6035","0.4456576","0","0.6157919","1.746789","16.87872","15.678","1.338416","3.715463"
"2023-04-13 12:30:00","14.45466","96.65562","734.6378","0.5058296","0","0.6115561","1.307907","16.91458","15.696","1.33996","3.718839"
"2023-04-13 13:00:00","14.94801","96.65325","734.407","0.495211","0","0.6344111","1.375706","16.87579","15.714","1.339229","3.71723"
"2023-04-13 13:30:00","15.495","96.64983","734.208","0.1598906","0","0.6578549","1.415154","16.78253","15.705","1.335402","3.708457"
"2023-04-13 14:00:00","15.97762","96.64746","733.8879","0.3572139","0","0.5875896","1.50885","16.79507","15.696","1.338024","3.714374"
"2023-04-13 14:30:00","16.77128","96.64352","733.7446","1.766976","0","0.6399126","1.887983","16.90268","15.687","1.332281","3.701145"
"2023-04-13 15:00:00","18.43367","96.64141","733.5696","0.7289187","0","0.5987927","1.429693","17.14511","15.687","1.335001","3.707292"
"2023-04-13 15:30:00","19.02355","96.63852","733.5032","0.7050125","0","0.6312628","1.273046","17.41119","15.705","1.333712","3.704601"
"2023-04-13 16:00:00","19.64561","96.63615","733.1403","0.2171698","0","0.6481939","1.348513","17.10513","15.687","1.331048","3.69827"
"2023-04-13 16:30:00","18.00467","96.63379","733.4377","1.339742","0","0.6458703","1.678339","17.10321","15.705","1.326141","3.687149"
"2023-04-13 17:00:00","13.21055","96.63089","733.976","0.9760482","0","0.5759617","1.638589","17.03287","15.678","1.333068","3.703136"
"2023-04-13 17:30:00","13.7897","96.62878","733.2844","1.227398","0","0.5238878","1.726282","17.30447","15.678","1.334658","3.706789"
"2023-04-13 18:00:00","16.34228","96.62511","733.3018","0.6936886","0","0.6300465","1.810651","17.41309","15.696","1.33383","3.704848"
"2023-04-13 18:30:00","15.59152","96.623","733.7278","0.8597631","0","0.5982629","2.285156","17.4118","15.723","1.340194","3.719568"
"2023-04-13 19:00:00","13.50013","96.61932","733.8884","0.8415754","0","0.5602778","3.039325","17.37488","15.687","1.337249","3.712663"
"2023-04-13 19:30:00","19.35603","96.61695","734.0485","0.722846","0","0.6486703","1.715336","17.33762","15.696","1.34057","3.720248"
"2023-04-13 20:00:00","19.32385","96.61379","734.1219","1.883742","0","0.6351869","2.128569","17.30542","15.705","1.340398","3.719921"
"2023-04-13 20:30:00","14.96946","96.61169","734.325","1.203634","0","0.5932763","2.324951","17.24777","15.696","1.334771","3.70706"
"2023-04-13 21:00:00","13.84333","96.60932","734.746","2.171668","0","0.5542322","2.987066","17.17593","15.696","1.334957","3.707371"
"2023-04-13 21:30:00","13.00677","96.60616","735.0075","0.6381571","0","0.5798219","2.940024","17.09656","15.687","1.339422","3.717784"
"2023-04-13 22:00:00","12.56704","96.6038","735.2866","0.7469244","0","0.5934433","3.079205","17.03641","15.714","1.339198","3.717267"
"2023-04-13 22:30:00","11.83774","96.60091","735.3646","0.5301844","0","0.5327355","2.971042","16.96655","15.723","1.339414","3.71756"
"2023-04-13 23:00:00","11.23713","96.5988","735.5688","2.132108","0","0.5397261","3.002474","16.94363","15.678","1.342413","3.724682"
"2023-04-13 23:30:00","11.24786","96.59591","735.5102","1.210856","0","0.5169336","2.842594","16.8959","15.687","1.340062","3.719288"
"2023-04-14 00:00:00","11.33366","96.5938","735.3226","0.3799279","0","0.5671369","2.726231","16.82181","15.696","1.338897","3.716459"
"2023-04-14 00:30:00","10.60435","96.59039","735.2802","0.4203213","0","0.4938295","15.42001","16.75266","15.714","1.336113","3.710043"
"2023-04-14 01:00:00","9.778519","96.58801","735.3185","1.522727","0","0.5123736","15.14374","16.68689","15.687","1.334979","3.70754"
"2023-04-14 01:30:00","9.435314","96.58591","735.0998","2.26428","0","0.5288082","2.809471","16.68201","15.696","1.342717","3.725277"
"2023-04-14 02:00:00","9.499664","96.58328","735.2265","1.18024","0","0.5400582","2.836959","16.6543","15.696","1.337871","3.714103"
"2023-04-14 02:30:00","8.470055","96.58091","735.2101","0.344085","0","0.5166106","2.747604","16.62082","15.714","1.341801","3.723275"
"2023-04-14 03:00:00","7.944527","96.57802","735.2104","0.4989317","0","0.5317514","2.861234","16.59125","15.705","1.342083","3.723926"
"2023-04-14 03:30:00","7.397545","96.57618","735.1961","0.9990096","0","0.491444","2.821971","16.54349","15.687","1.339465","3.717841"
"2023-04-14 04:00:00","6.700413","96.57302","735.1549","0.6881946","0","0.4875264","2.768052","16.49869","15.705","1.339663","3.718147"
"2023-04-14 04:30:00","5.981834","96.57118","735.2131","0.4451567","0","0.5004882","2.486994","16.46561","15.687","1.336117","3.709981"
"2023-04-14 05:00:00","5.391953","96.56776","735.0621","0.2256582","0","0.4779581","9.944553","16.39694","15.687","1.339766","3.718534"
"2023-04-14 05:30:00","5.188175","96.56592","735.1207","0","0","0.4996894","10.11259","16.35355","15.678","1.341242","3.721874"
"2023-04-14 06:00:00","4.726997","96.56381","735.2503","1.586072","0","0.5115055","2.598232","16.29639","15.705","1.338561","3.7156"
"2023-04-14 06:30:00","4.265816","96.56092","735.3293","0.03903444","0","0.4984749","2.641455","16.23846","15.687","1.343127","3.726217"
"2023-04-14 07:00:00","4.019138","96.55803","735.4863","0.3534509","0","0.4781378","2.524496","16.18823","15.714","1.342964","3.725847"
"2023-04-14 07:30:00","3.922615","96.55014","735.5084","0.8246334","0","0.5003789","2.642066","16.13736","15.687","1.344573","3.729629"
"2023-04-14 08:00:00","4.297993","96.54829","735.6254","0.8336956","0","0.5289834","2.452689","16.08151","15.678","1.345556","3.731902"
"2023-04-14 08:30:00","6.099808","96.5454","735.6697","2.400275","0","0.5215684","2.192879","16.03677","15.678","1.342485","3.724849"
"2023-04-14 09:00:00","7.236668","96.54304","735.8098","1.805521","0","0.5539888","2.227156","15.99713","15.669","1.341047","3.72149"
"2023-04-14 09:30:00","8.695282","96.54041","735.6196","0.2861601","0","0.5591084","2.194565","15.98206","15.669","1.340808","3.721008"
"2023-04-14 10:00:00","10.54","96.5383","735.7583","0.1160299","0","0.579532","1.930715","15.97635","15.696","1.339484","3.717932"
"2023-04-14 10:30:00","12.42762","96.53514","735.6944","0","0","0.6054978","3.117572","15.98273","15.696","1.339175","3.717016"
"2023-04-14 11:00:00","14.04711","96.53304","735.7105","24.40434","0","0.5238039","2.002137","15.97876","15.687","1.341031","3.721179"
"2023-04-14 11:30:00","14.05783","96.53014","735.638","0","0","0.5722703","1.787851","15.94611","15.696","1.336824","3.711796"
"2023-04-14 12:00:00","14.24016","96.52778","735.2166","0.2833987","0","0.575354","2.003036","15.95157","15.687","1.336769","3.711627"
"2023-04-14 12:30:00","14.24016","96.52567","734.9674","0.6317697","0","0.5586632","2.181324","16.05173","15.687","1.341809","3.723295"
"2023-04-14 13:00:00","15.67732","96.52251","734.4828","0.7422884","0","0.6589216","1.166124","16.67157","15.705","1.338099","3.714761"
"2023-04-14 13:30:00","16.5246","96.51989","734.2014","1.043172","0","0.5238184","2.321741","16.48682","15.696","1.339951","3.718895"
"2023-04-14 14:00:00","17.12521","96.51673","733.911","1.016717","0","0.5779253","1.735014","16.56122","15.687","1.33796","3.714118"
"2023-04-14 14:30:00","18.17627","96.51437","733.7194","1.431199","0","0.6440809","1.775507","16.57544","15.714","1.339763","3.718462"
